2.8116591736610825	4.092534834370092	1.0	
7.224727417417481	7.581462553370524	2.0	
2.63090063262605	4.611131331147848	1.0	
5.379547533358224	2.8126406213605493	0.0	
8.703033240431965	4.499836437157683	2.0	
2.8376094339373577	7.278300641811118	1.0	
2.894737461763669	5.424864486604177	1.0	
2.6832289458301433	4.893815573577902	1.0	
6.6184605295193535	1.5493797266335056	0.0	
2.50778421731286	3.9144298455070916	1.0	
6.355072410108749	6.999567045051375	2.0	
4.752355799087956	6.7726782059136	1.0	
2.242620355031141	7.467552739317897	1.0	
7.095939474439202	6.268635980038253	2.0	
4.242156521308376	5.559873789547359	1.0	
10.473155244517462	6.492574151049402	2.0	
3.611216145262548	4.403515160384938	1.0	
6.247971290330372	2.346886649643775	0.0	
4.219615785112267	5.0246441788680345	1.0	
5.728387205990549	3.9441130607785264	0.0	
6.943554997262487	3.866239078747988	0.0	
6.52952260330252	3.079252544437547	0.0	
7.374222273818827	5.8776831008358155	2.0	
7.5115736978551	7.368170501345881	2.0	
5.43404939024574	4.490273820603844	0.0	
7.3598065263867465	5.536218498669912	2.0	
3.026865625792133	7.365296255336998	1.0	
2.8623440535874467	6.472551015779322	1.0	
3.0567546962003416	7.078254682210284	1.0	
6.1534541693820435	6.490676450597563	2.0	
6.480502501855864	6.9645178741659475	2.0	
5.555655806376023	7.240917948381811	2.0	
6.787615870411614	2.3104782328189915	0.0	
2.2672543921042427	6.205732931814384	1.0	
1.2251615089896213	4.779075290649649	1.0	
3.1869545955880776	7.038615665219639	1.0	
5.597681154080533	6.2319899537026116	2.0	
6.812926135280627	6.111601304544594	2.0	
3.1284986386093236	5.374126588978465	1.0	
5.732808739070708	3.3146559537042206	0.0	
3.0084284767923206	6.858182242885637	1.0	
6.777245627537147	3.402154009876038	0.0	
6.855790079535495	5.803792397338615	2.0	
5.246648568933668	2.671882417821188	0.0	
4.127728260241604	6.992226164753565	1.0	
4.955631637596268	4.054619394520295	1.0	
5.236660011035751	6.940390451627719	2.0	
3.9000543232035247	4.642501665493243	1.0	
5.2189545364356835	2.983148789445284	0.0	
7.129493428974337	4.421957756316756	0.0	
3.382871678407915	4.942524783465649	1.0	
4.009252327641532	2.5821690146366656	0.0	
4.024940733207183	2.439700409257246	0.0	
2.8238809877926836	3.967848806175509	1.0	
2.058633740163873	6.798535103246363	1.0	
5.206447082633273	7.499095673146461	2.0	
2.745408922616564	5.461804633473913	1.0	
5.217238196420658	6.745128246425901	1.0	
2.6686444783229684	5.544162814658525	1.0	
3.1591837600454356	5.488829451778386	1.0	
7.31568192824538	8.567633882461099	2.0	
6.64268392403123	7.3529903467810716	2.0	
8.086765925287631	7.470025746454177	2.0	
5.927071896039331	6.397375129220076	2.0	
